3	52.134	-4.698	15.315	-161.674	19.232	172.804
1	40.567	-2.738	-4.171	-159.334	30.378	26.873
2	44.320	-6.522	10.947	-37.300	8.993	-136.943
3	52.134	-4.702	15.320	-161.685	19.216	172.809
1	40.563	-2.738	-4.171	-159.323	30.367	26.868
2	44.316	-6.522	10.943	-37.300	9.004	-136.932
3	52.134	-4.702	15.320	-161.691	19.188	172.815
1	40.558	-2.733	-4.171	-159.318	30.340	26.851
2	44.316	-6.522	10.938	-37.311	9.004	-136.927
3	52.138	-4.694	15.324	-161.680	19.133	172.837
1	40.554	-2.738	-4.175	-159.340	30.301	26.824
2	44.320	-6.526	10.930	-37.327	9.020	-136.921
3	52.143	-4.694	15.302	-161.680	19.029	172.831
1	40.554	-2.738	-4.184	-159.340	30.274	26.807
2	44.320	-6.522	10.925	-37.327	9.020	-136.927
3	52.160	-4.680	15.285	-161.696	18.837	172.859
1	40.554	-2.733	-4.188	-159.340	30.246	26.791
2	44.320	-6.517	10.921	-37.333	9.020	-136.938
3	52.173	-4.645	15.267	-161.663	18.452	172.881
1	40.554	-2.738	-4.188	-159.345	30.224	26.791
2	44.320	-6.517	10.921	-37.349	9.015	-136.938
3	52.217	-4.610	15.223	-161.691	17.678	172.859
1	40.550	-2.733	-4.184	-159.329	30.224	26.807
2	44.320	-6.513	10.916	-37.355	9.015	-136.949
3	52.261	-4.592	15.192	-161.773	16.425	172.881
1	40.545	-2.733	-4.179	-159.323	30.213	26.813
2	44.316	-6.508	10.921	-37.355	8.993	-136.960
3	52.226	-4.395	15.082	-161.378	14.618	172.941
1	40.536	-2.733	-4.179	-159.334	30.197	26.807
2	44.311	-6.504	10.921	-37.360	8.987	-136.971
3	52.209	-4.491	15.236	-161.762	14.195	172.941
1	40.536	-2.733	-4.175	-159.329	30.191	26.818
2	44.311	-6.504	10.925	-37.371	8.976	-136.976
3	52.195	-4.425	15.078	-161.389	13.426	172.677
1	40.532	-2.729	-4.175	-159.318	30.180	26.818
2	44.316	-6.500	10.921	-37.377	8.971	-136.998
3	52.275	-4.346	15.039	-161.141	13.107	172.491
1	40.532	-2.729	-4.175	-159.323	30.169	26.807
2	44.311	-6.495	10.921	-37.393	8.960	-137.020
3	52.314	-4.360	15.017	-161.075	12.882	172.315
1	40.528	-2.729	-4.175	-159.329	30.158	26.802
2	44.307	-6.500	10.921	-37.415	8.949	-137.042
3	52.314	-4.338	15.003	-160.982	12.723	172.134
1	40.528	-2.733	-4.179	-159.340	30.142	26.791
2	44.307	-6.495	10.916	-37.415	8.949	-137.086
3	52.340	-4.311	15.003	-160.916	12.558	172.139
1	40.528	-2.729	-4.179	-159.340	30.136	26.785
2	44.307	-6.495	10.916	-37.421	8.943	-137.125
3	52.327	-4.272	14.964	-160.856	12.360	172.068
1	40.528	-2.733	-4.179	-159.356	30.131	26.774
2	44.307	-6.495	10.912	-37.432	8.949	-137.174
3	52.323	-4.320	14.981	-160.927	12.322	171.963
1	40.528	-2.738	-4.179	-159.367	30.125	26.769
2	44.307	-6.495	10.912	-37.432	8.954	-137.234
3	52.327	-4.342	14.898	-160.905	12.063	171.842
1	40.523	-2.738	-4.175	-159.367	30.125	26.769
2	44.307	-6.495	10.916	-37.432	8.943	-137.300
3	52.345	-4.333	14.858	-160.834	11.888	171.771
1	40.523	-2.738	-4.175	-159.378	30.131	26.769
2	44.303	-6.504	10.921	-37.448	8.927	-137.383
3	52.349	-4.342	14.885	-160.790	11.833	171.727
1	40.523	-2.742	-4.175	-159.395	30.131	26.764
2	44.303	-6.508	10.916	-37.454	8.927	-137.498
3	52.336	-4.381	14.872	-160.784	11.701	171.667
1	40.523	-2.742	-4.175	-159.395	30.125	26.753
2	44.307	-6.504	10.921	-37.437	8.888	-137.646
3	52.354	-4.329	14.784	-160.570	11.399	171.540
1	40.523	-2.742	-4.171	-159.400	30.125	26.747
2	44.298	-6.495	10.925	-37.421	8.855	-137.833
3	52.367	-4.294	14.753	-160.405	11.206	171.436
1	40.523	-2.742	-4.171	-159.406	30.131	26.736
2	44.281	-6.504	10.930	-37.437	8.850	-138.025
3	52.345	-4.280	14.687	-160.257	10.987	171.255
1	40.523	-2.742	-4.171	-159.411	30.131	26.731
2	44.294	-6.504	10.921	-37.421	8.839	-138.267
3	52.376	-4.263	14.590	-160.103	10.728	171.013
1	40.523	-2.742	-4.175	-159.422	30.131	26.720
2	44.298	-6.487	10.921	-37.388	8.817	-138.514
3	52.389	-4.241	14.551	-159.971	10.613	170.832
1	40.519	-2.747	-4.175	-159.427	30.125	26.714
2	44.285	-6.495	10.956	-37.393	8.718	-138.707
3	52.367	-4.294	14.485	-159.966	10.503	170.513
1	40.519	-2.747	-4.175	-159.444	30.131	26.703
2	44.285	-6.495	10.960	-37.393	8.657	-138.915
3	52.406	-4.351	14.428	-159.971	10.443	170.321
1	40.519	-2.747	-4.175	-159.444	30.131	26.698
2	44.289	-6.482	10.969	-37.382	8.575	-139.102
3	52.398	-4.329	14.419	-159.850	10.443	170.255
1	40.519	-2.751	-4.175	-159.449	30.131	26.698
2	44.263	-6.500	10.982	-37.393	8.520	-139.245
3	52.393	-4.311	14.388	-159.735	10.371	170.123
1	40.519	-2.751	-4.175	-159.460	30.136	26.692
2	44.263	-6.517	10.978	-37.382	8.542	-139.382
3	52.380	-4.368	14.388	-159.779	10.415	170.046
1	40.519	-2.751	-4.175	-159.466	30.136	26.681
2	44.272	-6.504	10.982	-37.333	8.515	-139.542
3	52.371	-4.302	14.322	-159.543	10.289	169.953
1	40.519	-2.755	-4.175	-159.477	30.142	26.676
2	44.250	-6.522	11.004	-37.338	8.482	-139.657
3	52.358	-4.272	14.300	-159.395	10.251	169.826
1	40.519	-2.755	-4.175	-159.493	30.142	26.665
2	44.241	-6.513	11.004	-37.250	8.498	-139.811
3	52.358	-4.276	14.261	-159.318	10.207	169.689
1	40.514	-2.755	-4.175	-159.504	30.147	26.648
2	44.250	-6.504	11.004	-37.162	8.542	-139.976
3	52.371	-4.267	14.204	-159.219	10.119	169.519
1	40.514	-2.760	-4.171	-159.515	30.153	26.637
2	44.267	-6.504	11.000	-37.102	8.597	-140.157
3	52.393	-4.223	14.129	-159.026	9.970	169.348
1	40.514	-2.764	-4.175	-159.554	30.147	26.610
2	44.263	-6.530	10.987	-37.058	8.712	-140.344
3	52.402	-4.223	14.094	-158.917	9.910	169.167
1	40.514	-2.769	-4.179	-159.570	30.147	26.593
2	44.285	-6.539	10.982	-36.965	8.751	-140.536
3	52.420	-4.162	13.953	-158.653	9.575	168.953
1	40.514	-2.769	-4.171	-159.581	30.164	26.582
2	44.281	-6.535	10.995	-36.899	8.734	-140.701
3	52.411	-4.113	13.865	-158.433	9.322	168.810
1	40.514	-2.773	-4.171	-159.614	30.169	26.560
2	44.272	-6.552	11.035	-36.899	8.679	-140.800
